train_number,train_type,run_date,month,day_of_week,station_code,station_index,km_from_origin,scheduled_arrival_hour,weather_condition,is_monsoon,congestion_level,block_section_occupancy,preceding_train_delayed,trains_queued_in_section,cumulative_delay_minutes,previous_station_delay,stop_duration,num_remaining_stops,actual_delay_minutes
21068,Superfast,2026-03-12,3,1,MMR,3,348,10,clear,False,0.64,1,1,0,18.2,12.3,2,6,22.6
21068,Superfast,2026-03-12,3,1,NK,4,421,11,clear,False,0.83,1,1,0,40.8,22.6,2,5,34.7
21068,Superfast,2026-03-12,3,1,IGP,5,472,12,clear,False,0.46,0,1,0,75.5,34.7,2,4,37.8
21068,Superfast,2026-03-12,3,1,KYN,6,555,13,clear,False,0.24,4,1,0,113.3,37.8,2,3,43.5
21068,Superfast,2026-03-12,3,1,TNA,7,575,13,clear,False,0.35,1,1,0,156.8,43.5,2,2,49.1
21068,Superfast,2026-03-12,3,1,DR,8,600,13,clear,False,0.41,1,1,0,205.9,49.1,2,1,52.8
21068,Superfast,2026-03-12,3,1,CSMT,9,609,13,clear,False,0.24,3,1,1,258.7,52.8,0,0,63.7
18766,Vande Bharat,2026-03-12,3,1,CSMT,0,0,22,clear,False,0.0,1,1,0,0.0,0.0,0,5,0.0
18766,Vande Bharat,2026-03-12,3,1,DR,1,9,22,clear,False,0.69,3,1,0,0.0,0.0,2,4,13.1
18766,Vande Bharat,2026-03-12,3,1,TNA,2,34,22,clear,False,0.3,0,1,0,13.1,13.1,2,3,18.3
18766,Vande Bharat,2026-03-12,3,1,PNVL,3,69,23,clear,False,0.36,1,1,0,31.4,18.3,2,2,23.3
18766,Vande Bharat,2026-03-12,3,1,RN,4,307,2,clear,False,0.43,2,1,2,54.7,23.3,2,1,31.9
18766,Vande Bharat,2026-03-12,3,1,SWV,5,495,4,clear,False,0.34,2,1,2,86.6,31.9,0,0,44.6
17723,Superfast,2026-03-12,3,1,SWV,0,0,7,clear,False,0.0,2,0,1,0.0,0.0,0,5,0.0
17723,Superfast,2026-03-12,3,1,RN,1,188,9,clear,False,0.33,1,0,0,0.0,0.0,2,4,4.8
17723,Superfast,2026-03-12,3,1,PNVL,2,426,12,clear,False,0.42,2,0,0,4.8,4.8,2,3,4.6
17723,Superfast,2026-03-12,3,1,TNA,3,461,12,clear,False,0.17,2,1,1,9.4,4.6,2,2,12.1
17723,Superfast,2026-03-12,3,1,DR,4,486,13,clear,False,0.39,1,0,0,21.5,12.1,2,1,13.9
17723,Superfast,2026-03-12,3,1,CSMT,5,495,13,clear,False,0.54,2,0,0,35.4,13.9,0,0,14.9
11518,Intercity,2026-03-12,3,1,PUNE,0,0,12,clear,False,0.0,2,0,0,0.0,0.0,0,7,0.0
11518,Intercity,2026-03-12,3,1,DD,1,76,13,clear,False,0.29,2,0,1,0.0,0.0,4,6,5.7
11518,Intercity,2026-03-12,3,1,MMR,2,69,13,clear,False,0.35,1,0,0,5.7,5.7,4,5,8.5
11518,Intercity,2026-03-12,3,1,BSL,3,252,15,clear,False,0.48,0,0,0,14.2,8.5,4,4,9.4
11518,Intercity,2026-03-12,3,1,AK,4,391,17,clear,False,0.7,0,1,0,23.6,9.4,4,3,19.5
11518,Intercity,2026-03-12,3,1,BD,5,470,18,clear,False,0.02,2,1,0,43.1,19.5,4,2,23.9
11518,Intercity,2026-03-12,3,1,WR,6,565,19,clear,False,0.43,0,1,0,67.0,23.9,4,1,31.3
11518,Intercity,2026-03-12,3,1,NGP,7,645,20,clear,False,0.52,0,1,0,98.3,31.3,0,0,35.2
14591,Mail,2026-03-12,3,1,NGP,0,0,13,clear,False,0.0,1,0,0,0.0,0.0,0,7,9.5
14591,Mail,2026-03-12,3,1,WR,1,80,14,clear,False,0.15,1,0,0,9.5,9.5,6,6,10.7
14591,Mail,2026-03-12,3,1,BD,2,175,15,clear,False,0.31,1,1,0,20.2,10.7,6,5,21.8
14591,Mail,2026-03-12,3,1,AK,3,254,16,clear,False,0.53,2,1,0,42.0,21.8,6,4,25.9
14591,Mail,2026-03-12,3,1,BSL,4,393,17,clear,False,0.53,2,1,0,67.9,25.9,6,3,30.1
14591,Mail,2026-03-12,3,1,MMR,5,576,20,clear,False,0.45,1,1,0,98.0,30.1,6,2,39.0
14591,Mail,2026-03-12,3,1,DD,6,569,20,clear,False,0.46,2,1,1,137.0,39.0,6,1,51.5
14591,Mail,2026-03-12,3,1,PUNE,7,645,21,clear,False,0.82,1,1,0,188.5,51.5,0,0,60.2
22275,Express,2026-03-12,3,1,NGP,0,0,13,clear,False,0.0,1,0,0,0.0,0.0,0,9,2.3
22275,Express,2026-03-12,3,1,WR,1,80,14,clear,False,0.24,0,0,0,2.3,2.3,4,8,3.6
22275,Express,2026-03-12,3,1,BD,2,175,15,clear,False,0.31,1,0,0,5.9,3.6,4,7,4.3
22275,Express,2026-03-12,3,1,AK,3,254,16,clear,False,0.38,3,0,0,10.2,4.3,4,6,10.6
22275,Express,2026-03-12,3,1,BSL,4,393,18,clear,False,0.69,2,0,0,20.8,10.6,4,5,14.9
22275,Express,2026-03-12,3,1,MMR,5,576,20,clear,False,0.49,2,0,1,35.7,14.9,4,4,19.9
22275,Express,2026-03-12,3,1,DD,6,569,20,clear,False,0.13,1,1,0,55.6,19.9,4,3,28.1
22275,Express,2026-03-12,3,1,PUNE,7,645,21,clear,False,0.39,0,1,0,83.7,28.1,4,2,35.4
22275,Express,2026-03-12,3,1,MRJ,8,366,17,clear,False,0.72,1,1,0,119.1,35.4,4,1,47.7
22275,Express,2026-03-12,3,1,KOP,9,319,17,clear,False,0.39,2,1,0,166.8,47.7,0,0,57.4
12537,Intercity,2026-03-12,3,1,KOP,0,0,10,clear,False,0.0,4,0,0,0.0,0.0,0,9,0.0
12537,Intercity,2026-03-12,3,1,MRJ,1,47,10,clear,False,0.64,1,0,0,0.0,0.0,4,8,3.9
12537,Intercity,2026-03-12,3,1,PUNE,2,326,14,clear,False,0.3,1,0,0,3.9,3.9,4,7,4.1
12537,Intercity,2026-03-12,3,1,DD,3,250,13,clear,False,0.22,2,0,2,8.0,4.1,4,6,10.0
12537,Intercity,2026-03-12,3,1,MMR,4,257,13,clear,False,0.34,1,0,0,18.0,10.0,4,5,15.7
12537,Intercity,2026-03-12,3,1,BSL,5,74,11,clear,False,0.38,1,1,0,33.7,15.7,4,4,20.9
12537,Intercity,2026-03-12,3,1,AK,6,65,11,clear,False,0.39,1,1,0,54.6,20.9,4,3,26.9
12537,Intercity,2026-03-12,3,1,BD,7,144,12,clear,False,0.32,1,1,0,81.5,26.9,4,2,30.0
12537,Intercity,2026-03-12,3,1,WR,8,239,13,clear,False,0.67,4,1,1,111.5,30.0,4,1,41.9
12537,Intercity,2026-03-12,3,1,NGP,9,319,14,clear,False,0.31,3,1,0,153.4,41.9,0,0,47.1
11549,Mail,2026-09-20,9,5,CSMT,0,0,21,heavy_rain,True,0.0,1,0,0,0.0,0.0,0,10,0.0
11549,Mail,2026-09-20,9,5,DR,1,9,22,heavy_rain,True,0.37,0,0,0,0.0,0.0,6,9,8.0
11549,Mail,2026-09-20,9,5,TNA,2,34,22,heavy_rain,True,0.34,1,1,0,8.0,8.0,6,8,17.0
11549,Mail,2026-09-20,9,5,KYN,3,54,22,heavy_rain,True,0.6,1,1,0,25.0,17.0,6,7,24.0
11549,Mail,2026-09-20,9,5,KJT,4,100,23,heavy_rain,True,0.5,1,1,0,49.0,24.0,6,6,44.4
11549,Mail,2026-09-20,9,5,LNL,5,128,23,heavy_rain,True,0.24,4,1,1,93.4,44.4,6,5,58.7
11549,Mail,2026-09-20,9,5,SVJR,6,190,0,heavy_rain,True,0.56,1,1,0,152.1,58.7,6,4,58.8
11549,Mail,2026-09-20,9,5,PUNE,7,192,0,heavy_rain,True,0.43,0,1,0,210.9,58.8,6,3,57.9
11549,Mail,2026-09-20,9,5,DD,8,268,1,heavy_rain,True,0.08,1,1,0,268.8,57.9,6,2,66.1
11549,Mail,2026-09-20,9,5,KWV,9,377,2,heavy_rain,True,0.46,1,1,0,334.9,66.1,6,1,70.0
11549,Mail,2026-09-20,9,5,SUR,10,455,3,heavy_rain,True,0.39,0,1,0,404.9,70.0,0,0,66.6
21909,Intercity,2026-09-20,9,5,SUR,0,0,8,heavy_rain,True,0.0,1,0,0,0.0,0.0,0,10,0.0
21909,Intercity,2026-09-20,9,5,KWV,1,78,9,heavy_rain,True,0.41,1,1,0,0.0,0.0,4,9,9.6
21909,Intercity,2026-09-20,9,5,DD,2,187,11,heavy_rain,True,0.36,2,0,2,9.6,9.6,4,8,19.8
21909,Intercity,2026-09-20,9,5,PUNE,3,263,12,heavy_rain,True,0.17,1,1,0,29.4,19.8,4,7,22.1
21909,Intercity,2026-09-20,9,5,SVJR,4,265,12,heavy_rain,True,0.17,1,1,0,51.5,22.1,4,6,35.2
21909,Intercity,2026-09-20,9,5,LNL,5,327,12,heavy_rain,True,0.73,0,1,0,86.7,35.2,4,5,44.5
21909,Intercity,2026-09-20,9,5,KJT,6,355,13,heavy_rain,True,0.39,1,1,0,131.2,44.5,4,4,59.2
21909,Intercity,2026-09-20,9,5,KYN,7,401,13,heavy_rain,True,0.22,1,1,0,190.4,59.2,4,3,62.6
21909,Intercity,2026-09-20,9,5,TNA,8,421,14,heavy_rain,True,0.31,1,1,0,253.0,62.6,4,2,59.1
21909,Intercity,2026-09-20,9,5,DR,9,446,14,heavy_rain,True,0.35,2,1,1,312.1,59.1,4,1,65.4
21909,Intercity,2026-09-20,9,5,CSMT,10,455,14,heavy_rain,True,0.34,1,1,0,377.5,65.4,0,0,63.0
22409,Superfast,2026-09-20,9,5,CSMT,0,0,14,heavy_rain,True,0.0,2,0,3,0.0,0.0,0,8,23.0
22409,Superfast,2026-09-20,9,5,DR,1,9,14,heavy_rain,True,0.54,2,1,1,23.0,23.0,2,7,33.9
22409,Superfast,2026-09-20,9,5,TNA,2,34,14,heavy_rain,True,0.2,2,1,1,56.9,33.9,2,6,42.2
22409,Superfast,2026-09-20,9,5,KYN,3,54,14,heavy_rain,True,0.38,1,1,0,99.1,42.2,2,5,48.9
22409,Superfast,2026-09-20,9,5,LNL,4,128,15,heavy_rain,True,0.48,0,1,0,148.0,48.9,2,4,61.9
22409,Superfast,2026-09-20,9,5,PUNE,5,192,16,heavy_rain,True,0.34,1,1,0,209.9,61.9,2,3,64.0
22409,Superfast,2026-09-20,9,5,MRJ,6,471,20,heavy_rain,True,0.13,1,1,0,273.9,64.0,2,2,67.9
22409,Superfast,2026-09-20,9,5,SLI,7,478,20,heavy_rain,True,0.1,0,1,0,341.8,67.9,2,1,67.4
22409,Superfast,2026-09-20,9,5,KOP,8,518,20,heavy_rain,True,0.78,2,1,0,409.2,67.4,0,0,77.6
14060,Superfast,2026-09-20,9,5,KOP,0,0,20,heavy_rain,True,0.0,1,1,0,0.0,0.0,0,8,0.0
14060,Superfast,2026-09-20,9,5,SLI,1,40,20,heavy_rain,True,0.16,2,0,0,0.0,0.0,2,7,10.2
14060,Superfast,2026-09-20,9,5,MRJ,2,47,20,heavy_rain,True,0.42,3,0,0,10.2,10.2,2,6,20.8
14060,Superfast,2026-09-20,9,5,PUNE,3,326,0,heavy_rain,True,0.05,2,1,0,31.0,20.8,2,5,28.8
14060,Superfast,2026-09-20,9,5,LNL,4,390,0,heavy_rain,True,0.6,4,1,2,59.8,28.8,2,4,47.0
14060,Superfast,2026-09-20,9,5,KYN,5,464,1,heavy_rain,True,0.15,1,1,0,106.8,47.0,2,3,54.9
14060,Superfast,2026-09-20,9,5,TNA,6,484,2,heavy_rain,True,0.37,1,1,0,161.7,54.9,2,2,55.1
14060,Superfast,2026-09-20,9,5,DR,7,509,2,heavy_rain,True,0.29,3,1,1,216.8,55.1,2,1,61.0
14060,Superfast,2026-09-20,9,5,CSMT,8,518,2,heavy_rain,True,0.49,1,1,0,277.8,61.0,0,0,65.4
19747,Vande Bharat,2026-09-20,9,5,CSMT,0,0,12,heavy_rain,True,0.0,1,1,0,0.0,0.0,0,15,0.0
19747,Vande Bharat,2026-09-20,9,5,DR,1,9,12,heavy_rain,True,0.4,0,1,0,0.0,0.0,2,14,7.2
19747,Vande Bharat,2026-09-20,9,5,TNA,2,34,13,heavy_rain,True,0.17,2,0,3,7.2,7.2,2,13,17.8
19747,Vande Bharat,2026-09-20,9,5,KYN,3,54,13,heavy_rain,True,0.19,0,1,0,25.0,17.8,2,12,26.7
19747,Vande Bharat,2026-09-20,9,5,IGP,4,137,14,heavy_rain,True,0.55,2,1,0,51.7,26.7,2,11,39.8
19747,Vande Bharat,2026-09-20,9,5,NK,5,188,14,heavy_rain,True,0.23,2,1,1,91.5,39.8,2,10,43.9
19747,Vande Bharat,2026-09-20,9,5,MMR,6,261,15,heavy_rain,True,0.44,0,1,0,135.4,43.9,2,9,44.4
19747,Vande Bharat,2026-09-20,9,5,CSN,7,328,16,heavy_rain,True,0.15,1,1,0,179.8,44.4,2,8,46.6
19747,Vande Bharat,2026-09-20,9,5,JL,8,420,17,heavy_rain,True,0.4,1,1,0,226.4,46.6,2,7,52.2
19747,Vande Bharat,2026-09-20,9,5,BSL,9,444,18,heavy_rain,True,0.52,1,1,0,278.6,52.2,2,6,60.2
19747,Vande Bharat,2026-09-20,9,5,MKU,10,494,18,heavy_rain,True,0.48,1,1,0,338.8,60.2,2,5,71.1
19747,Vande Bharat,2026-09-20,9,5,AK,11,583,19,heavy_rain,True,0.54,0,1,0,409.9,71.1,2,4,70.6
19747,Vande Bharat,2026-09-20,9,5,BD,12,662,20,heavy_rain,True,0.37,4,1,3,480.5,70.6,2,3,82.3
19747,Vande Bharat,2026-09-20,9,5,WR,13,757,22,heavy_rain,True,0.64,1,1,0,562.8,82.3,2,2,79.4
19747,Vande Bharat,2026-09-20,9,5,NGP,14,837,23,heavy_rain,True,0.28,1,1,0,642.2,79.4,2,1,76.6
19747,Vande Bharat,2026-09-20,9,5,G,15,967,0,heavy_rain,True,0.36,2,1,0,718.8,76.6,0,0,71.4
22366,Superfast,2026-09-20,9,5,G,0,0,17,heavy_rain,True,0.0,1,0,0,0.0,0.0,0,15,0.0
22366,Superfast,2026-09-20,9,5,NGP,1,130,18,heavy_rain,True,0.67,1,0,0,0.0,0.0,2,14,2.1
22366,Superfast,2026-09-20,9,5,WR,2,210,19,heavy_rain,True,0.06,1,0,0,2.1,2.1,2,13,6.1
22366,Superfast,2026-09-20,9,5,BD,3,305,21,heavy_rain,True,0.7,1,0,0,8.2,6.1,2,12,15.4
22366,Superfast,2026-09-20,9,5,AK,4,384,22,heavy_rain,True,0.73,2,1,1,23.6,15.4,2,11,32.1
22366,Superfast,2026-09-20,9,5,MKU,5,473,23,heavy_rain,True,0.49,1,1,0,55.7,32.1,2,10,35.7
22366,Superfast,2026-09-20,9,5,BSL,6,523,23,heavy_rain,True,0.14,3,1,0,91.4,35.7,2,9,47.7
22366,Superfast,2026-09-20,9,5,JL,7,547,0,heavy_rain,True,0.37,3,1,0,139.1,47.7,2,8,51.2
22366,Superfast,2026-09-20,9,5,CSN,8,639,1,heavy_rain,True,0.44,2,1,1,190.3,51.2,2,7,55.0
22366,Superfast,2026-09-20,9,5,MMR,9,706,2,heavy_rain,True,0.26,1,1,0,245.3,55.0,2,6,62.3
22366,Superfast,2026-09-20,9,5,NK,10,779,2,heavy_rain,True,0.28,0,1,0,307.6,62.3,2,5,63.3
22366,Superfast,2026-09-20,9,5,IGP,11,830,3,heavy_rain,True,0.23,0,1,0,370.9,63.3,2,4,71.3
22366,Superfast,2026-09-20,9,5,KYN,12,913,4,heavy_rain,True,0.52,3,1,0,442.2,71.3,2,3,77.4
22366,Superfast,2026-09-20,9,5,TNA,13,933,4,heavy_rain,True,0.68,1,1,0,519.6,77.4,2,2,77.2
22366,Superfast,2026-09-20,9,5,DR,14,958,5,heavy_rain,True,0.08,0,1,0,596.8,77.2,2,1,76.3
22366,Superfast,2026-09-20,9,5,CSMT,15,967,5,heavy_rain,True,0.52,1,1,0,673.1,76.3,0,0,72.9
18442,Vande Bharat,2026-09-20,9,5,CSMT,0,0,7,heavy_rain,True,0.0,0,0,0,0.0,0.0,0,9,0.0
18442,Vande Bharat,2026-09-20,9,5,DR,1,9,7,heavy_rain,True,0.38,2,0,1,0.0,0.0,2,8,3.2
18442,Vande Bharat,2026-09-20,9,5,TNA,2,34,8,heavy_rain,True,0.24,2,0,2,3.2,3.2,2,7,12.4
18442,Vande Bharat,2026-09-20,9,5,KYN,3,54,8,heavy_rain,True,0.41,2,1,0,15.6,12.4,2,6,19.1
18442,Vande Bharat,2026-09-20,9,5,IGP,4,137,9,heavy_rain,True,0.63,1,1,0,34.7,19.1,2,5,34.0
18442,Vande Bharat,2026-09-20,9,5,NK,5,188,10,heavy_rain,True,0.54,1,1,0,68.7,34.0,2,4,41.6
18442,Vande Bharat,2026-09-20,9,5,MMR,6,261,11,heavy_rain,True,0.85,1,1,0,110.3,41.6,2,3,47.3
18442,Vande Bharat,2026-09-20,9,5,AWB,7,375,12,heavy_rain,True,0.39,1,1,0,157.6,47.3,2,2,49.7
18442,Vande Bharat,2026-09-20,9,5,J,8,438,13,heavy_rain,True,0.22,1,1,0,207.3,49.7,2,1,51.8
18442,Vande Bharat,2026-09-20,9,5,NED,9,609,15,heavy_rain,True,0.4,1,1,0,259.1,51.8,0,0,55.0
17305,Mail,2026-09-20,9,5,NED,0,0,20,heavy_rain,True,0.0,1,0,0,0.0,0.0,0,9,8.2
17305,Mail,2026-09-20,9,5,J,1,171,22,heavy_rain,True,0.21,0,1,0,8.2,8.2,6,8,14.9
17305,Mail,2026-09-20,9,5,AWB,2,234,23,heavy_rain,True,0.22,0,0,0,23.1,14.9,6,7,14.9
17305,Mail,2026-09-20,9,5,MMR,3,348,0,heavy_rain,True,0.57,1,0,0,38.0,14.9,6,6,16.2
17305,Mail,2026-09-20,9,5,NK,4,421,1,heavy_rain,True,0.17,2,1,0,54.2,16.2,6,5,20.8
17305,Mail,2026-09-20,9,5,IGP,5,472,2,heavy_rain,True,0.32,2,1,0,75.0,20.8,6,4,34.0
17305,Mail,2026-09-20,9,5,KYN,6,555,3,heavy_rain,True,0.23,0,1,0,109.0,34.0,6,3,39.1
17305,Mail,2026-09-20,9,5,TNA,7,575,3,heavy_rain,True,0.54,1,1,0,148.1,39.1,6,2,43.9
17305,Mail,2026-09-20,9,5,DR,8,600,3,heavy_rain,True,0.42,1,1,0,192.0,43.9,6,1,47.6
17305,Mail,2026-09-20,9,5,CSMT,9,609,4,heavy_rain,True,0.14,1,1,0,239.6,47.6,0,0,51.3
11096,Intercity,2026-09-20,9,5,CSMT,0,0,6,heavy_rain,True,0.0,2,0,0,0.0,0.0,0,5,1.2
11096,Intercity,2026-09-20,9,5,DR,1,9,6,heavy_rain,True,0.27,3,1,0,1.2,1.2,4,4,15.8
11096,Intercity,2026-09-20,9,5,TNA,2,34,6,heavy_rain,True,0.04,1,1,0,17.0,15.8,4,3,21.5
11096,Intercity,2026-09-20,9,5,PNVL,3,69,7,heavy_rain,True,0.62,0,1,0,38.5,21.5,4,2,41.3
11096,Intercity,2026-09-20,9,5,RN,4,307,10,heavy_rain,True,0.26,1,1,0,79.8,41.3,4,1,49.1
11096,Intercity,2026-09-20,9,5,SWV,5,495,12,heavy_rain,True,0.31,1,1,0,128.9,49.1,0,0,48.4
17636,Intercity,2026-09-20,9,5,SWV,0,0,19,heavy_rain,True,0.0,0,0,0,0.0,0.0,0,5,0.0
17636,Intercity,2026-09-20,9,5,RN,1,188,22,heavy_rain,True,0.19,1,1,0,0.0,0.0,4,4,8.3
17636,Intercity,2026-09-20,9,5,PNVL,2,426,1,heavy_rain,True,0.37,2,0,0,8.3,8.3,4,3,8.4
17636,Intercity,2026-09-20,9,5,TNA,3,461,1,heavy_rain,True,0.24,2,0,0,16.7,8.4,4,2,8.5
17636,Intercity,2026-09-20,9,5,DR,4,486,1,heavy_rain,True,0.08,1,0,0,25.2,8.5,4,1,8.6
17636,Intercity,2026-09-20,9,5,CSMT,5,495,2,heavy_rain,True,0.45,2,0,1,33.8,8.6,0,0,11.5
18202,Mail,2026-09-20,9,5,PUNE,0,0,19,heavy_rain,True,0.0,1,1,0,0.0,0.0,0,7,0.0
18202,Mail,2026-09-20,9,5,DD,1,76,20,heavy_rain,True,0.9,1,0,0,0.0,0.0,6,6,6.4
18202,Mail,2026-09-20,9,5,MMR,2,69,20,heavy_rain,True,1.0,2,0,0,6.4,6.4,6,5,22.4
18202,Mail,2026-09-20,9,5,BSL,3,252,22,heavy_rain,True,0.14,0,1,0,28.8,22.4,6,4,30.0
18202,Mail,2026-09-20,9,5,AK,4,391,0,heavy_rain,True,0.18,1,1,0,58.8,30.0,6,3,36.5
18202,Mail,2026-09-20,9,5,BD,5,470,1,heavy_rain,True,0.29,0,1,0,95.3,36.5,6,2,38.9
18202,Mail,2026-09-20,9,5,WR,6,565,2,heavy_rain,True,0.22,3,1,0,134.2,38.9,6,1,48.1
18202,Mail,2026-09-20,9,5,NGP,7,645,3,heavy_rain,True,0.34,0,1,0,182.3,48.1,0,0,47.7
11629,Intercity,2026-09-20,9,5,NGP,0,0,11,heavy_rain,True,0.0,1,0,0,0.0,0.0,0,7,0.0
11629,Intercity,2026-09-20,9,5,WR,1,80,12,heavy_rain,True,0.23,1,1,0,0.0,0.0,4,6,6.9
11629,Intercity,2026-09-20,9,5,BD,2,175,14,heavy_rain,True,0.21,1,0,0,6.9,6.9,4,5,11.6
11629,Intercity,2026-09-20,9,5,AK,3,254,15,heavy_rain,True,0.43,2,0,2,18.5,11.6,4,4,19.0
11629,Intercity,2026-09-20,9,5,BSL,4,393,16,heavy_rain,True,0.07,2,1,1,37.5,19.0,4,3,25.6
11629,Intercity,2026-09-20,9,5,MMR,5,576,19,heavy_rain,True,0.44,4,1,0,63.1,25.6,4,2,37.8
11629,Intercity,2026-09-20,9,5,DD,6,569,18,heavy_rain,True,0.13,0,1,0,100.9,37.8,4,1,47.6
11629,Intercity,2026-09-20,9,5,PUNE,7,645,19,heavy_rain,True,0.12,1,1,0,148.5,47.6,0,0,54.1
17831,Intercity,2026-09-20,9,5,NGP,0,0,12,heavy_rain,True,0.0,3,0,0,0.0,0.0,0,9,0.0
17831,Intercity,2026-09-20,9,5,WR,1,80,13,heavy_rain,True,0.22,1,0,0,0.0,0.0,4,8,3.2
17831,Intercity,2026-09-20,9,5,BD,2,175,14,heavy_rain,True,0.25,1,0,0,3.2,3.2,4,7,4.4
17831,Intercity,2026-09-20,9,5,AK,3,254,15,heavy_rain,True,0.1,1,0,0,7.6,4.4,4,6,6.0
17831,Intercity,2026-09-20,9,5,BSL,4,393,17,heavy_rain,True,0.41,1,0,0,13.6,6.0,4,5,11.8
17831,Intercity,2026-09-20,9,5,MMR,5,576,19,heavy_rain,True,1.0,2,0,0,25.4,11.8,4,4,22.8
17831,Intercity,2026-09-20,9,5,DD,6,569,19,heavy_rain,True,0.21,1,1,0,48.2,22.8,4,3,30.5
17831,Intercity,2026-09-20,9,5,PUNE,7,645,20,heavy_rain,True,0.79,1,1,0,78.7,30.5,4,2,39.2
17831,Intercity,2026-09-20,9,5,MRJ,8,366,16,heavy_rain,True,0.26,1,1,0,117.9,39.2,4,1,42.3
17831,Intercity,2026-09-20,9,5,KOP,9,319,16,heavy_rain,True,0.73,1,1,0,160.2,42.3,0,0,48.1
18107,Express,2026-09-20,9,5,KOP,0,0,5,heavy_rain,True,0.0,1,1,0,0.0,0.0,0,9,0.0
18107,Express,2026-09-20,9,5,MRJ,1,47,5,heavy_rain,True,0.54,3,0,1,0.0,0.0,4,8,6.0
18107,Express,2026-09-20,9,5,PUNE,2,326,9,heavy_rain,True,0.71,0,0,0,6.0,6.0,4,7,17.3
18107,Express,2026-09-20,9,5,DD,3,250,8,heavy_rain,True,0.19,1,1,0,23.3,17.3,4,6,22.2
18107,Express,2026-09-20,9,5,MMR,4,257,8,heavy_rain,True,0.58,4,1,0,45.5,22.2,4,5,31.3
18107,Express,2026-09-20,9,5,BSL,5,74,6,heavy_rain,True,0.52,0,1,0,76.8,31.3,4,4,37.4
18107,Express,2026-09-20,9,5,AK,6,65,6,heavy_rain,True,0.28,0,1,0,114.2,37.4,4,3,43.2
18107,Express,2026-09-20,9,5,BD,7,144,7,heavy_rain,True,0.44,1,1,0,157.4,43.2,4,2,43.0
18107,Express,2026-09-20,9,5,WR,8,239,8,heavy_rain,True,0.31,2,1,0,200.4,43.0,4,1,46.5
18107,Express,2026-09-20,9,5,NGP,9,319,9,heavy_rain,True,0.79,2,1,2,246.9,46.5,0,0,63.3
11553,Superfast,2026-05-21,5,5,CSMT,0,0,20,clear,False,0.0,1,1,0,0.0,0.0,0,10,4.5
11553,Superfast,2026-05-21,5,5,DR,1,9,20,clear,False,0.66,0,0,0,4.5,4.5,2,9,8.2
11553,Superfast,2026-05-21,5,5,TNA,2,34,21,clear,False,0.86,1,1,0,12.7,8.2,2,8,21.3
11553,Superfast,2026-05-21,5,5,KYN,3,54,21,clear,False,0.63,1,1,0,34.0,21.3,2,7,28.9
11553,Superfast,2026-05-21,5,5,KJT,4,100,21,clear,False,0.38,0,1,0,62.9,28.9,2,6,38.4
11553,Superfast,2026-05-21,5,5,LNL,5,128,22,clear,False,0.01,1,1,0,101.3,38.4,2,5,41.9
11553,Superfast,2026-05-21,5,5,SVJR,6,190,23,clear,False,0.06,2,1,0,143.2,41.9,2,4,44.6
11553,Superfast,2026-05-21,5,5,PUNE,7,192,23,clear,False,0.03,2,1,0,187.8,44.6,2,3,47.1
11553,Superfast,2026-05-21,5,5,DD,8,268,0,clear,False,0.13,3,1,3,234.9,47.1,2,2,62.0
11553,Superfast,2026-05-21,5,5,KWV,9,377,1,clear,False,0.56,1,1,0,296.9,62.0,2,1,62.7
11553,Superfast,2026-05-21,5,5,SUR,10,455,2,clear,False,0.58,0,1,0,359.6,62.7,0,0,68.0
11507,Superfast,2026-05-21,5,5,SUR,0,0,15,clear,False,0.0,1,0,0,0.0,0.0,0,10,0.0
11507,Superfast,2026-05-21,5,5,KWV,1,78,16,clear,False,0.51,1,0,0,0.0,0.0,2,9,2.3
11507,Superfast,2026-05-21,5,5,DD,2,187,17,clear,False,0.93,3,0,2,2.3,2.3,2,8,17.4
11507,Superfast,2026-05-21,5,5,PUNE,3,263,18,clear,False,0.16,1,1,0,19.7,17.4,2,7,27.5
11507,Superfast,2026-05-21,5,5,SVJR,4,265,18,clear,False,0.82,2,1,3,47.2,27.5,2,6,43.3
11507,Superfast,2026-05-21,5,5,LNL,5,327,19,clear,False,0.74,0,1,0,90.5,43.3,2,5,51.5
11507,Superfast,2026-05-21,5,5,KJT,6,355,19,clear,False,0.7,1,1,0,142.0,51.5,2,4,60.5
11507,Superfast,2026-05-21,5,5,KYN,7,401,20,clear,False,0.5,3,1,1,202.5,60.5,2,3,75.2
11507,Superfast,2026-05-21,5,5,TNA,8,421,20,clear,False,0.36,0,1,0,277.7,75.2,2,2,78.3
11507,Superfast,2026-05-21,5,5,DR,9,446,20,clear,False,0.28,1,1,0,356.0,78.3,2,1,75.8
11507,Superfast,2026-05-21,5,5,CSMT,10,455,20,clear,False,0.79,0,1,0,431.8,75.8,0,0,80.0
16459,Mail,2026-05-21,5,5,CSMT,0,0,22,clear,False,0.0,2,0,1,0.0,0.0,0,8,0.0
16459,Mail,2026-05-21,5,5,DR,1,9,22,clear,False,0.69,2,1,0,0.0,0.0,6,7,9.7
16459,Mail,2026-05-21,5,5,TNA,2,34,23,clear,False,0.35,3,0,0,9.7,9.7,6,6,12.3
16459,Mail,2026-05-21,5,5,KYN,3,54,23,clear,False,0.42,0,0,0,22.0,12.3,6,5,13.9
16459,Mail,2026-05-21,5,5,LNL,4,128,0,clear,False,0.16,0,1,0,35.9,13.9,6,4,20.8
